Timestamp,Tweet Text,Gender,Account,Latitude,Longitude,#NAME?,#NAME?,Language,Tension,Numeric Tension
24/02/2016 14:17,"RT @Lrihendry: Folks, the entire purpose of Rubio and Cruz's campaigns is to stop #Trump, NOT earn your vote! WAKE UP! #Trump2016",MALE,PoliticalTropes,0,0,2,-1,EN,IRRELEVANT,0
24/02/2016 14:17,RT @TheFriddle: #Trump supporters dressed as KKK outside #NVCaucus location. https://t.co/iPfPcEghqW,UNKNOWN,basquiat518,0,0,2,-1,EN,IRRELEVANT,0
24/02/2016 14:17,"@starchaser57 LOVE IT! Pure fabrication - check https://t.co/nCA6kY8VNX - TRUMP NEVER said this, at ANY time. PURE BULL! #tcot #ccot  #trump",UNKNOWN,MolonFree,0,0,3,-2,EN,IRRELEVANT,0
24/02/2016 14:17,RT @drspl5: Gold digger. https://t.co/QflvT0OqTd,FEMALE,barbaraward235,0,0,1,-1,EN,IRRELEVANT,0
24/02/2016 14:17,But of course #Trump loves the poorly educated. https://t.co/eYFxgopdm7,UNKNOWN,27pokerDesign,0,0,3,-2,EN,IRRELEVANT,0
24/02/2016 14:17,@mmfa OMG..unbelievable  @morningmika @Morning_Joe new leadership @MSNBC in #Trump's pocket or on PR. Disgusting.,FEMALE,donnaos,37.10942748,-93.2877326,2,-4,EN,IRRELEVANT,0
24/02/2016 14:17,Retire and delete your Twitter. https://t.co/aA1yt5wKh8,UNKNOWN,WWEVisionary,0,0,1,-2,EN,IRRELEVANT,0
24/02/2016 14:17,"For the record, this #manic man is a #Trump supporter and I can't help but find this hilarious",FEMALE,funnybunnytoes,0,0,3,-1,EN,IRRELEVANT,0
24/02/2016 14:17,RT @DanScavino: GOP should be THANKING @realDonaldTrump for bringing back interest &amp; passion. These #s w/ #Trump are UNBELIEVABLE?ï¸? https:/…,UNKNOWN,Angelofthetruth,0,0,3,-2,EN,IRRELEVANT,0
24/02/2016 14:17,"@AliceEngle3 @mitchellvii Trump stepped in as Walkers numbers in predicted general outcomes were over Clinton.
GOP had hype.
#Trump = plant",MALE,GrouchyRasputin,0,0,1,-1,EN,IRRELEVANT,0
